Month Name,Meter Name,Amount,Monetary Cost,Environmental Cost,Total Cost
11/1/2013,NG3,2650046.372,58206.98,287614.9728,345821.9528
12/1/2013,NG3,3965192.788,91513.95,430350.513,521864.463
1/1/2014,NG3,3679604.127,96351.61,399354.9894,495706.5994
2/1/2014,NG3,4399012.999,133376.91,477433.911,610810.821
3/1/2014,NG3,2819980.213,78392.78,306058.2414,384451.0214
4/1/2014,NG3,3504594.337,90612.3,380360.8176,470973.1176
5/1/2014,NG3,3062185.388,81611,332345.2662,413956.2662
6/1/2014,NG3,3482825.242,89627.5,377998.173,467625.673
7/1/2014,NG3,197951.4756,5195,21484.08,26679.08
8/1/2014,NG3,188868.4446,4647,20498.28,25145.28
9/1/2014,NG3,10958.2374,371,1189.32,1560.32
10/1/2014,NG3,226782.774,5586,24613.2,30199.2
11/1/2014,NG3,147936.2049,4645,16055.82,20700.82
12/1/2014,NG3,163377.3576,5351,17731.68,23082.68
1/1/2015,NG3,236569.0074,6554,25675.32,32229.32
2/1/2015,NG3,302259.8316,8113,32804.88,40917.88
3/1/2015,NG3,166629.6687,4848,18084.66,22932.66
4/1/2015,NG3,84823.7895,1710,9206.1,10916.1
5/1/2015,NG3,132114.1509,2581,14338.62,16919.62
6/1/2015,NG3,161795.1522,3239,17559.96,20798.96
7/1/2015,NG3,3215369.534,,348970.656,348970.656
12/1/2016,NG3,189263.4099,5274.21,20541.1464,25815.3564
1/1/2017,NG3,166336.6677,5154.56,18052.86,23207.42
2/1/2017,NG3,159185.6853,4479.16,17276.7492,21755.9092
3/1/2017,NG3,168789.0861,4302.97,18319.026,22621.996
4/1/2017,NG3,97660.16331,2260.57,10599.258,12859.828
5/1/2017,NG3,97630.86321,2224.25,10596.078,12820.328
6/1/2017,NG3,180464.0039,4103.03,19586.1288,23689.1588
7/1/2017,NG3,217784.1273,4809.02,23636.5584,28445.5784
8/1/2017,NG3,183817.6934,4015.86,19950.1116,23965.9716
9/1/2017,NG3,199240.094,4344.1,21623.9364,25968.0364
10/1/2017,NG3,107309.5652,2382.45,11646.5274,14028.9774
11/1/2017,NG3,116087.8752,3292.43,12599.2554,15891.6854
12/1/2017,NG3,224550.1064,6041.13,24370.884,30412.014
1/1/2018,NG3,207693.1728,5517.54,22541.3664,28058.9064
2/1/2018,NG3,174312.4479,5203.33,18918.4878,24121.8178
3/1/2018,NG3,162017.833,4405.83,17584.128,21989.958
4/1/2018,NG3,113980.905,2432.76,12370.5816,14803.3416
5/1/2018,NG3,154205.2543,3323.48,16736.2128,20059.6928
6/1/2018,NG3,171787.0723,3728.12,18644.4036,22372.5236
7/1/2018,NG3,210581.8697,4621.2,22854.8826,27476.0826
8/1/2018,NG3,212292.1165,4529.89,23040.4992,27570.3892
9/1/2018,NG3,200117.046,4335.77,21719.1138,26054.8838
10/1/2018,NG3,113410.7251,2548.53,12308.6988,14857.2288
11/1/2018,NG3,136702.5466,4036.1,14836.608,18872.708
12/1/2018,NG3,140588.6188,4675.5,15258.3714,19933.8714
1/1/2019,NG3,209156.4198,5915.42,22700.1756,28615.5956
2/1/2019,NG3,216396.1816,5646.65,23485.9218,29132.5718
3/1/2019,NG3,137659.7808,3912.19,14940.4986,18852.6886
4/1/2019,NG3,87610.22901,1889.79,9508.518,11398.308
5/1/2019,NG3,116476.3945,2414.82,12641.4222,15056.2422
6/1/2019,NG3,161604.9946,3317.92,17539.3218,20857.2418
7/1/2019,NG3,215341.671,4094.04,23371.4736,27465.5136
8/1/2019,NG3,319832.8596,5849.1,34712.1168,40561.2168
9/1/2019,NG3,309494.0263,5841.27,33590.022,39431.292
10/1/2019,NG3,110070.2207,2242.38,11946.147,14188.527
11/1/2019,NG3,150806.1497,4087.17,16367.301,20454.471
12/1/2019,NG3,166483.1682,4340.63,18068.76,22409.39
1/1/2020,NG3,153215.2039,3924.04,16628.7606,20552.8006
2/1/2020,NG3,181233.4245,4049.9,19669.6356,23719.5356
3/1/2020,NG3,89632.81491,2480.55,9728.0334,12208.5834
4/1/2020,NG3,65158.14838,1207.77,7071.7476,8279.5176
5/1/2020,NG3,71445.07084,1338.88,7754.0802,9092.9602
6/1/2020,NG3,161365.3197,2777.09,17513.3094,20290.3994
7/1/2020,NG3,231104.8318,3702.51,25082.2818,28784.7918
8/1/2020,NG3,232644.552,4059.69,25249.3908,29309.0808
9/1/2020,NG3,155417.6924,3156.59,16867.8012,20024.3912
10/1/2020,NG3,38716.56614,834.52,4201.9884,5036.5084
11/1/2020,NG3,121198.3986,3488.53,13153.911,16642.441
12/1/2020,NG3,190765.6261,4923.47,20704.185,25627.655
1/1/2020,NG3,174807.3266,4342.67,18972.198,23314.868
12/1/2016,NG4,18579.77941,592.79,2016.5016,2609.2916
1/1/2017,NG4,71921.49047,2584.73,7805.787,10390.517
2/1/2017,NG4,28004.44958,924.48,3039.3804,3963.8604
3/1/2017,NG4,114742.1216,3625.84,12453.198,16079.038
4/1/2017,NG4,57309.5306,1716.69,6219.921,7936.611
5/1/2017,NG4,32225.42198,958.94,3497.4912,4456.4312
6/1/2017,NG4,1839.460278,67.3,199.6404,266.9404
7/1/2017,NG4,37301.95731,1105.45,4048.458,5153.908
8/1/2017,NG4,1070.918655,43.42,116.229,159.649
9/1/2017,NG4,70044.81906,2043.66,7602.108,9645.768
10/1/2017,NG4,47277.46936,1379.4,5131.1208,6510.5208
11/1/2017,NG4,46877.52299,1421.32,5087.7138,6509.0338
12/1/2017,NG4,34918.39418,1061.97,3789.765,4851.735
1/1/2018,NG4,88734.47385,2794.82,9630.5346,12425.3546
2/1/2018,NG4,39742.36264,1299.64,4313.3202,5612.9602
3/1/2018,NG4,67381.43997,1934.3,7313.046,9247.346
6/1/2018,NG4,8002.150311,241.12,868.4898,1109.6098
7/1/2018,NG4,13254.77924,396.27,1438.5684,1834.8384
8/1/2018,NG4,25074.43958,723.78,2721.3804,3445.1604
9/1/2018,NG4,43874.26274,1270.18,4761.7638,6031.9438
10/1/2018,NG4,49331.69937,1446.29,5354.0706,6800.3606
11/1/2018,NG4,45516.53335,1388.18,4940.0028,6328.1828
12/1/2018,NG4,31579.64778,1107.08,3427.404,4534.484
1/1/2019,NG4,73200.14683,2318.57,7944.5622,10263.1322
3/1/2019,NG4,38362.32793,1155.12,4163.5422,5318.6622
4/1/2019,NG4,22110.73446,626.66,2399.7234,3026.3834
5/1/2019,NG4,66755.58983,1828.75,7245.1212,9073.8712
6/1/2019,NG4,14732.96928,417.69,1598.9994,2016.6894
7/1/2019,NG4,19351.25105,518.4,2100.231,2618.631
8/1/2019,NG4,22011.11412,576.05,2388.9114,2964.9614
9/1/2019,NG4,56978.14646,1499.43,6183.9552,7683.3852
10/1/2019,NG4,54010.04633,1550.03,5861.8212,7411.8512
11/1/2019,NG4,50961.66393,1480.74,5530.974,7011.714
12/1/2019,NG4,31640.88499,886.7,3434.0502,4320.7502
1/1/2020,NG4,20436.81975,552.65,2218.05,2770.7
2/1/2020,NG4,57961.45782,1548.26,6290.676,7838.936
3/1/2020,NG4,25029.61043,637.98,2716.515,3354.495
4/1/2020,NG4,5693.888433,153.86,617.9694,771.8294
5/1/2020,NG4,6475.615101,175.32,702.8118,878.1318
6/1/2020,NG4,5739.010587,154.91,622.8666,777.7766
7/1/2020,NG4,5727.876549,149.76,621.6582,771.4182
8/1/2020,NG4,6481.18212,176.94,703.416,880.356
9/1/2020,NG4,5819.878863,175.33,631.6434,806.9734
10/1/2020,NG4,5942.353281,168.66,644.9358,813.5958
11/1/2020,NG4,6346.694661,199.06,688.8198,887.8798
12/1/2020,NG4,5426.671521,173.53,588.9678,762.4978
1/1/2020,NG4,30075.67365,909.5,3264.1746,4173.6746
12/1/2016,NG5,4083.261936,152.12,443.1648,595.2848
2/1/2017,NG5,6839.522343,236.31,742.3074,978.6174
3/1/2017,NG5,5417.002488,174.63,587.9184,762.5484
4/1/2017,NG5,5293.942068,169.81,574.5624,744.3724
5/1/2017,NG5,2865.256779,96.56,310.9722,407.5322
6/1/2017,NG5,735.725511,34.35,79.8498,114.1998
7/1/2017,NG5,826.26282,36.6,89.676,126.276
8/1/2017,NG5,1070.918655,43.42,116.229,159.649
9/1/2017,NG5,5293.942068,165.95,574.5624,740.5124
10/1/2017,NG5,4905.715743,154.28,532.4274,686.7074
11/1/2017,NG5,5191.684719,172.71,563.4642,736.1742
12/1/2017,NG5,3951.411486,136.07,428.8548,564.9248
1/1/2018,NG5,2370.085089,82.84,257.2302,340.0702
2/1/2018,NG5,6223.34124,223.86,675.432,899.292
3/1/2018,NG5,4062.751866,135.38,440.9388,576.3188
4/1/2018,NG5,5094.408387,154.22,552.9066,707.1266
5/1/2018,NG5,2429.271291,81.03,263.6538,344.6838
6/1/2018,NG5,582.485988,28.71,63.2184,91.9284
7/1/2018,NG5,580.434981,28.83,62.9958,91.8258
8/1/2018,NG5,1130.104857,44.1,122.6526,166.7526
9/1/2018,NG5,5365.434312,165.86,582.3216,748.1816
10/1/2018,NG5,5181.429684,162.68,562.3512,725.0312
11/1/2018,NG5,5176.448667,173.93,561.8106,735.7406
12/1/2018,NG5,3222.424998,127.97,349.7364,477.7064
1/1/2019,NG5,1355.715627,57.59,147.1386,204.7286
2/1/2019,NG5,5976.927399,201.16,648.6882,849.8482
3/1/2019,NG5,3916.544367,133.25,425.0706,558.3206
4/1/2019,NG5,4594.841682,142.47,498.6876,641.1576
5/1/2019,NG5,3044.28039,98.18,330.402,428.582
6/1/2019,NG5,612.665091,32.16,66.4938,98.6538
7/1/2019,NG5,611.493087,31.34,66.3666,97.7066
8/1/2019,NG5,1008.802443,41.15,109.4874,150.6374
9/1/2019,NG5,4773.572292,139.8,518.0856,657.8856
10/1/2019,NG5,4437.207144,143.57,481.5792,625.1492
11/1/2019,NG5,5227.723842,170.15,567.3756,737.5256
12/1/2019,NG5,3157.964778,106.65,342.7404,449.3904
1/1/2020,NG5,1508.076147,55.79,163.6746,219.4646
2/1/2020,NG5,5965.207359,177.84,647.4162,825.2562
3/1/2020,NG5,2460.036396,79.52,266.9928,346.5128
4/1/2020,NG5,1015.834467,40.77,110.2506,151.0206
5/1/2020,NG5,890.137038,38.06,96.6084,134.6684
6/1/2020,NG5,1442.443923,51.04,156.5514,207.5914
7/1/2020,NG5,2818.083618,82.04,305.8524,387.8924
8/1/2020,NG5,2751.27939,84.71,298.602,383.312
9/1/2020,NG5,765.904614,37.54,83.1252,120.6652
10/1/2020,NG5,857.613927,38.6,93.0786,131.6786
11/1/2020,NG5,1011.732453,45.75,109.8054,155.5554
12/1/2020,NG5,1287.739395,54.29,139.761,194.051
1/1/2020,NG5,1994.750808,71.79,216.4944,288.2844
12/1/2016,NG6,20109.53763,695.83,2182.5294,2878.3594
1/1/2017,NG6,57896.4116,2119.02,6283.6164,8402.6364
2/1/2017,NG6,27225.65292,944.06,2954.856,3898.916
3/1/2017,NG6,41286.77091,1329.47,4480.938,5810.408
4/1/2017,NG6,6729.060966,212.51,730.3188,942.8288
5/1/2017,NG6,4658.422899,149.22,505.5882,654.8082
6/1/2017,NG6,0,12.39,0,12.39
7/1/2017,NG6,187.52064,17.88,20.352,38.232
8/1/2017,NG6,125.111427,16.01,13.5786,29.5886
9/1/2017,NG6,469.094601,26.04,50.9118,76.9518
10/1/2017,NG6,3508.100973,113.87,380.7414,494.6114
11/1/2017,NG6,18108.6338,597.71,1965.3672,2563.0772
12/1/2017,NG6,61052.61837,2051.96,6626.166,8678.126
1/1/2018,NG6,53801.72262,1761.48,5839.2114,7600.6914
2/1/2018,NG6,34339.1312,1218.74,3726.8964,4945.6364
3/1/2018,NG6,27513.9659,892.41,2986.1472,3878.5572
4/1/2018,NG6,11632.1397,337.15,1262.46,1599.61
5/1/2018,NG6,3832.45308,120.91,415.944,536.854
6/1/2018,NG6,125.404428,15.63,13.6104,29.2404
7/1/2018,NG6,873.728982,37.36,94.8276,132.1876
8/1/2018,NG6,1594.511442,69.59,173.0556,242.6456
10/1/2018,NG6,9898.159782,299.81,1074.2676,1374.0776
11/1/2018,NG6,27256.12502,892.67,2958.1632,3850.8332
12/1/2018,NG6,32388.33054,1224.63,3515.172,4739.802
1/1/2019,NG6,53853.2908,1896.68,5844.8082,7741.4882
2/1/2019,NG6,28484.67822,935.63,3091.5006,4027.1306
3/1/2019,NG6,22431.57056,728.59,2434.5444,3163.1344
4/1/2019,NG6,8002.443312,236.66,868.5216,1105.1816
5/1/2019,NG6,4366.593903,134.17,473.9154,608.0854
6/1/2019,NG6,281.573961,23.13,30.5598,53.6898
7/1/2019,NG6,156.169533,19.51,16.9494,36.4594
8/1/2019,NG6,93.76032,17.86,10.176,28.036
9/1/2019,NG6,343.983174,24.46,37.3332,61.7932
10/1/2019,NG6,9910.172823,312.73,1075.5714,1388.3014
11/1/2019,NG6,8495.270994,275.99,922.0092,1197.9992
12/1/2019,NG6,18292.93143,572.45,1985.3694,2557.8194
1/1/2020,NG6,17263.03292,521.43,1873.5924,2395.0224
2/1/2020,NG6,13319.53246,389.86,1445.5962,1835.4562
3/1/2020,NG6,8607.490377,256.81,934.1886,1190.9986
4/1/2020,NG6,4244.998488,131.8,460.7184,592.5184
5/1/2020,NG6,2351.626026,80.82,255.2268,336.0468
6/1/2020,NG6,62.702214,17.7,6.8052,24.5052
7/1/2020,NG6,750.961563,34.08,81.5034,115.5834
8/1/2020,NG6,31.351107,17.52,3.4026,20.9226
9/1/2020,NG6,2190.475476,76.23,237.7368,313.9668
10/1/2020,NG6,3129.25068,104.21,339.624,443.834
11/1/2020,NG6,8519.883078,285.48,924.6804,1210.1604
12/1/2020,NG6,19483.1015,629.42,2114.541,2743.961
1/1/2021,NG6,16115.641,503.5,1749.0636,2252.5636
12/1/2016,NG7,214.769733,18.68,23.3094,41.9894
1/1/2017,NG7,184.59063,18.33,20.034,38.364
2/1/2017,NG7,246.413841,19.88,26.7438,46.6238
3/1/2017,NG7,30.765105,13.31,3.339,16.649
4/1/2017,NG7,2800.796559,95.66,303.9762,399.6362
5/1/2017,NG7,61.53021,14.22,6.678,20.898
6/1/2017,NG7,0,12.39,0,12.39
7/1/2017,NG7,275.42094,20.46,29.892,50.352
8/1/2017,NG7,30.472104,13.28,3.3072,16.5872
9/1/2017,NG7,30.472104,13.33,3.3072,16.6372
10/1/2017,NG7,61.237209,14.21,6.6462,20.8562
11/1/2017,NG7,0,12.44,0,12.44
12/1/2017,NG7,30.765105,13.38,3.339,16.719
1/1/2018,NG7,123.06042,16.81,13.356,30.166
2/1/2018,NG7,1540.306257,66.81,167.1726,233.9826
3/1/2018,NG7,153.825525,17.5,16.695,34.195
4/1/2018,NG7,306.772047,20.63,33.2946,53.9246
5/1/2018,NG7,61.53021,13.78,6.678,20.458
6/1/2018,NG7,1624.983546,58.55,176.3628,234.9128
7/1/2018,NG7,244.362834,19.11,26.5212,45.6312
8/1/2018,NG7,610.907085,29.37,66.303,95.673
9/1/2018,NG7,2697.953208,89.42,292.8144,382.2344
10/1/2018,NG7,582.485988,28.97,63.2184,92.1884
11/1/2018,NG7,61.237209,16.83,6.6462,23.4762
12/1/2018,NG7,30.765105,15.95,3.339,19.289
1/1/2019,NG7,123.353421,19.22,13.3878,32.6078
2/1/2019,NG7,277.178946,23.37,30.0828,53.4528
3/1/2019,NG7,400.825368,26.7,43.5024,70.2024
4/1/2019,NG7,92.588316,18.01,10.0488,28.0588
5/1/2019,NG7,61.53021,17.13,6.678,23.808
6/1/2019,NG7,643.137195,32.96,69.801,102.761
7/1/2019,NG7,550.255878,29.75,59.7204,89.4704
8/1/2019,NG7,61.237209,59.9,6.6462,66.5462
12/1/2019,NG7,0,5.82,0,5.82
12/1/2019,NG7,30.765105,17,3.339,20.339
1/1/2020,NG7,153.825525,20.19,16.695,36.885
2/1/2020,NG7,522.713784,29.94,56.7312,86.6712
3/1/2020,NG7,399.653364,26.49,43.3752,69.8652
4/1/2020,NG7,276.885945,22.92,30.051,52.971
5/1/2020,NG7,61.53021,17.71,6.678,24.388
6/1/2020,NG7,245.534838,22.13,26.6484,48.7784
7/1/2020,NG7,367.716255,25.1,39.909,65.009
8/1/2020,NG7,244.655835,22.77,26.553,49.323
9/1/2020,NG7,214.476732,22.46,23.2776,45.7376
10/1/2020,NG7,183.711627,21.36,19.9386,41.2986
11/1/2020,NG7,0,16.7,0,16.7
12/1/2020,NG7,30.765105,17.5,3.339,20.839
1/1/2021,NG7,153.532524,21.42,16.6632,38.0832
12/1/2016,NG8,50895.4457,1701.57,5523.7872,7225.3572
1/1/2017,NG8,73089.97845,2505.26,7932.6054,10437.8654
2/1/2017,NG8,64234.90223,2110.48,6971.5458,9082.0258
3/1/2017,NG8,78639.12439,2306.53,8534.8656,10841.3956
4/1/2017,NG8,31332.35494,801.09,3400.5648,4201.6548
5/1/2017,NG8,28251.15642,722.81,3066.156,3788.966
6/1/2017,NG8,22228.52087,602.14,2412.507,3014.647
7/1/2017,NG8,28152.41508,718.68,3055.4394,3774.1194
8/1/2017,NG8,31365.46405,777.84,3404.1582,4181.9982
9/1/2017,NG8,35068.11769,856.51,3806.0148,4662.5248
10/1/2017,NG8,35044.0916,853.16,3803.4072,4656.5672
11/1/2017,NG8,57444.89706,1788.04,6234.6126,8022.6526
12/1/2017,NG8,102335.5803,3064.33,11106.6906,14171.0206
1/1/2018,NG8,92335.45614,2740.08,10021.3566,12761.4366
2/1/2018,NG8,69903.59258,2362.38,7586.7804,9949.1604
3/1/2018,NG8,59987.26673,1909.54,6510.5412,8420.0812
4/1/2018,NG8,38085.73499,885.32,4133.523,5018.843
5/1/2018,NG8,28258.18844,697.79,3066.9192,3764.7092
6/1/2018,NG8,25938.20653,655.02,2815.1268,3470.1468
7/1/2018,NG8,25563.16525,656.27,2774.4228,3430.6928
8/1/2018,NG8,28891.94961,710.42,3135.7026,3846.1226
9/1/2018,NG8,41206.78164,978.92,4472.2566,5451.1766
10/1/2018,NG8,44640.75336,1069.12,4844.9526,5914.0726
11/1/2018,NG8,76575.51835,2376,8310.8982,10686.8982
12/1/2018,NG8,79025.59271,2784.02,8576.8098,11360.8298
1/1/2019,NG8,93133.00486,2948.74,10107.9162,13056.6562
2/1/2019,NG8,93934.06959,2756.03,10194.8574,12950.8874
3/1/2019,NG8,65499.49455,2030.96,7108.7946,9139.7546
4/1/2019,NG8,39873.33409,932.98,4327.5348,5260.5148
5/1/2019,NG8,34776.87469,814.69,3774.4056,4589.0956
6/1/2019,NG8,26525.67353,656.71,2878.8858,3535.5958
7/1/2019,NG8,24670.6842,587.98,2677.56,3265.54
8/1/2019,NG8,25129.23077,583.29,2727.327,3310.617
9/1/2019,NG8,35772.19909,793.55,3882.4302,4675.9802
10/1/2019,NG8,36965.29916,875.37,4011.9198,4887.2898
11/1/2019,NG8,65115.95624,1954.92,7067.1684,9022.0884
12/1/2019,NG8,75024.66406,2160.46,8142.5808,10303.0408
1/1/2020,NG8,66419.81069,1911.15,7208.6784,9119.8284
2/1/2020,NG8,66048.57842,1726.46,7168.3878,8894.8478
3/1/2020,NG8,48121.89824,1365.9,5222.7684,6588.6684
4/1/2020,NG8,42689.6597,889.93,4633.1964,5523.1264
5/1/2020,NG8,47937.01461,1000.65,5202.7026,6203.3526
6/1/2020,NG8,32469.49182,674,3523.9806,4197.9806
7/1/2020,NG8,22268.076,490.03,2416.8,2906.83
8/1/2020,NG8,33872.67361,720.21,3676.2708,4396.4808
9/1/2020,NG8,46680.33332,1053.81,5066.3124,6120.1224
10/1/2020,NG8,56420.85856,1216.97,6123.4716,7340.4416
11/1/2020,NG8,63956.55128,1906.21,6941.3358,8847.5458
12/1/2020,NG8,91151.7321,2553.12,9892.8846,12446.0046
1/1/2020,NG8,86329.52164,2295.58,9369.5202,11665.1002
12/1/2016,NG8,50895.4457,1701.57,5523.7872,7225.3572
1/1/2017,NG8,73089.97845,2505.26,7932.6054,10437.8654
2/1/2017,NG8,64234.90223,2110.48,6971.5458,9082.0258
3/1/2017,NG8,78639.12439,2306.53,8534.8656,10841.3956
4/1/2017,NG8,31332.35494,801.09,3400.5648,4201.6548
5/1/2017,NG8,28251.15642,722.81,3066.156,3788.966
6/1/2017,NG8,22228.52087,602.14,2412.507,3014.647
7/1/2017,NG8,28152.41508,718.68,3055.4394,3774.1194
8/1/2017,NG8,31365.46405,777.84,3404.1582,4181.9982
9/1/2017,NG8,35068.11769,856.51,3806.0148,4662.5248
10/1/2017,NG8,35044.0916,853.16,3803.4072,4656.5672
11/1/2017,NG8,57444.89706,1788.04,6234.6126,8022.6526
12/1/2017,NG8,102335.5803,3064.33,11106.6906,14171.0206
1/1/2018,NG8,92335.45614,2740.08,10021.3566,12761.4366
2/1/2018,NG8,69903.59258,2362.38,7586.7804,9949.1604
3/1/2018,NG8,59987.26673,1909.54,6510.5412,8420.0812
4/1/2018,NG8,38085.73499,885.32,4133.523,5018.843
5/1/2018,NG8,28258.18844,697.79,3066.9192,3764.7092
6/1/2018,NG8,25938.20653,655.02,2815.1268,3470.1468
7/1/2018,NG8,25563.16525,656.27,2774.4228,3430.6928
8/1/2018,NG8,28891.94961,710.42,3135.7026,3846.1226
9/1/2018,NG8,41206.78164,978.92,4472.2566,5451.1766
10/1/2018,NG8,44640.75336,1069.12,4844.9526,5914.0726
11/1/2018,NG8,76575.51835,2376,8310.8982,10686.8982
12/1/2018,NG8,79025.59271,2784.02,8576.8098,11360.8298
1/1/2019,NG8,93133.00486,2948.74,10107.9162,13056.6562
2/1/2019,NG8,93934.06959,2756.03,10194.8574,12950.8874
3/1/2019,NG8,65499.49455,2030.96,7108.7946,9139.7546
4/1/2019,NG8,39873.33409,932.98,4327.5348,5260.5148
5/1/2019,NG8,34776.87469,814.69,3774.4056,4589.0956
6/1/2019,NG8,26525.67353,656.71,2878.8858,3535.5958
7/1/2019,NG8,24670.6842,587.98,2677.56,3265.54
8/1/2019,NG8,25129.23077,583.29,2727.327,3310.617
9/1/2019,NG8,35772.19909,793.55,3882.4302,4675.9802
10/1/2019,NG8,36965.29916,875.37,4011.9198,4887.2898
11/1/2019,NG8,65115.95624,1954.92,7067.1684,9022.0884
12/1/2019,NG8,75024.66406,2160.46,8142.5808,10303.0408
1/1/2020,NG8,66419.81069,1911.15,7208.6784,9119.8284
2/1/2020,NG8,66048.57842,1726.46,7168.3878,8894.8478
12/1/2016,NG9,4506.941382,148.74,489.1476,637.8876
1/1/2017,NG9,5196.665736,186.75,564.0048,750.7548
2/1/2017,NG9,6469.755081,218.65,702.1758,920.8258
3/1/2017,NG9,5570.828013,174.43,604.6134,779.0434
4/1/2017,NG9,5016.763122,161.58,544.4796,706.0596
5/1/2017,NG9,3573.733197,117.37,387.8646,505.2346
6/1/2017,NG9,2360.709057,82.86,256.2126,339.0726
7/1/2017,NG9,2509.260564,85.91,272.3352,358.2452
8/1/2017,NG9,2233.839624,77.12,242.4432,319.5632
9/1/2017,NG9,5661.072321,176.58,614.4078,790.9878
10/1/2017,NG9,5242.959894,164.03,569.0292,733.0592
11/1/2017,NG9,5836.57992,188.8,633.456,822.256
12/1/2017,NG9,5237.685876,174.18,568.4568,742.6368
1/1/2018,NG9,3570.217185,117.4,387.483,504.883
2/1/2018,NG9,7024.405974,246.88,762.3732,1009.2532
3/1/2018,NG9,5016.763122,161.28,544.4796,705.7596
4/1/2018,NG9,5739.010587,172.44,622.8666,795.3066
5/1/2018,NG9,3843.587118,121.23,417.1524,538.3824
6/1/2018,NG9,2360.709057,79.62,256.2126,335.8326
7/1/2018,NG9,2595.98886,87.28,281.748,369.028
8/1/2018,NG9,3023.477319,97.86,328.1442,426.0042
9/1/2018,NG9,4292.46465,135.16,465.87,601.03
10/1/2018,NG9,5242.959894,164.46,569.0292,733.4892
11/1/2018,NG9,5666.63934,184.96,615.012,799.972
12/1/2018,NG9,4419.334083,168.16,479.6394,647.7994
1/1/2019,NG9,3573.733197,129.01,387.8646,516.8746
2/1/2019,NG9,5884.339083,193.45,638.6394,832.0894
3/1/2019,NG9,4409.958051,144.67,478.6218,623.2918
4/1/2019,NG9,4995.66705,153.54,542.19,695.73
5/1/2019,NG9,4089.707958,126.63,443.8644,570.4944
6/1/2019,NG9,2266.655736,77.23,246.0048,323.2348
7/1/2019,NG9,2468.826426,78.22,267.9468,346.1668
8/1/2019,NG9,3790.846938,112.21,411.4284,523.6384
9/1/2019,NG9,2417.551251,78.57,262.3818,340.9518
10/1/2019,NG9,4590.153666,145.21,498.1788,643.3888
11/1/2019,NG9,5655.505302,179.97,613.8036,793.7736
12/1/2019,NG9,3771.215871,122.05,409.2978,531.3478
1/1/2020,NG9,3077.975505,97.42,334.059,431.479
2/1/2020,NG9,6088.267779,178.63,660.7722,839.4022
3/1/2020,NG9,3351.638439,101.75,363.7602,465.5102
4/1/2020,NG9,2215.966563,69.86,240.5034,310.3634
5/1/2020,NG9,1902.748494,62.95,206.5092,269.4592
6/1/2020,NG9,4388.568978,122.27,476.3004,598.5704
7/1/2020,NG9,4931.499831,131.93,535.2258,667.1558
8/1/2020,NG9,2598.625869,80.95,282.0342,362.9842
9/1/2020,NG9,3277.509186,105.81,355.7148,461.5248
10/1/2020,NG9,3369.218499,102.85,365.6682,468.5182
11/1/2020,NG9,1195.737081,68.19,129.7758,197.9658
1/1/2021,NG9,2884.887846,96.21,313.1028,409.3128
